cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	rna_symbol	original_effect	original_q	family_n_planned	model	nuisance_columns	design_rank	residual_df	min_category_n	n_excluded	bootstrap_valid	bootstrap_invalid	bootstrap_seed	ci_status	permutations	random_seed	ols_max_abs_error	loo_valid	loo_invalid	loo_min	loo_max	loo_max_abs_delta	loo_any_sign_change	m0_effect	m0_p	m0_q	m0_n	m0_cc_effect	m0_cc_p	m0_cc_q	m0_cc_n	m0_cc_origin	delta_adjustment	delta_case_selection
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	MAT2A	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.2563743468075121	-0.14354836969152865	0.6200220174294172	0.1905	0.9741244755244756	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4144	MAT2A	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	3827394317	1.1102230246251565e-16	33	0	0.19943979580053925	0.40140114164441176	0.14502679483689968	False	0.30614973262032086	0.0868	0.8294046511627907	33	0.30614973262032086	0.0868	0.8294046511627907	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.04977538581280877	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	MAT2B	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:27430	MAT2B	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	MECOM	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2122	MECOM	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	METTL3	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.07190791275690489	-0.32961875032400784	0.4672169322451093	0.7136	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:56339	METTL3	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	3591774150	2.7755575615628914e-17	33	0	-0.01293242494679609	0.1823000909339746	0.1103921781770697	True	0.008021390374331552	0.9626	0.9890716981132075	33	0.008021390374331552	0.9626	0.9890716981132075	33	IDENTICAL_INPUT_PRIMARY_REUSED	0.06388652238257334	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	METTL6	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:131965	METTL6	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	MOCS1	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.01444416364049807	-0.44151566320209557	0.4923738062186056	0.9456	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4337	MOCS1	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	1013566273	6.938893903907228e-18	33	0	-0.09955409941769759	0.15576190387659336	0.14131774023609528	True	-0.1570855614973262	0.3796	0.8714760563380282	33	-0.1570855614973262	0.3796	0.8714760563380282	33	IDENTICAL_INPUT_PRIMARY_REUSED	0.17152972513782427	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	NNMT	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.21026626351289138	-0.6484242230077621	0.32221488280961813	0.2823	0.9741244755244756	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4837	NNMT	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	4013578518	0.0	33	0	-0.3563317296965298	-0.06581350167354458	0.14606546618363844	False	-0.3870320855614973	0.0268	0.6877548387096774	33	-0.3870320855614973	0.0268	0.6877548387096774	33	IDENTICAL_INPUT_PRIMARY_REUSED	0.17676582204860594	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	NSD1	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:64324	NSD1	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	NSD2	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7468	NSD2	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	NSD3	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:54904	NSD3	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PEMT	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.29618250350694286	-0.15611646294604856	0.7041091079343453	0.1269	0.9741244755244756	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10400	PEMT	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	2865707078	1.1102230246251565e-16	33	0	0.1473405744837037	0.4800860315166261	0.18390352800968324	False	0.3322192513368984	0.064	0.815	33	0.3322192513368984	0.064	0.815	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.03603674782995553	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PNMT	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.15213180765040318	-0.5389940190462661	0.29675961053031225	0.4405	0.9801952861952862	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:5409	PNMT	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	2458123311	2.7755575615628914e-17	33	0	-0.2299354237120314	-0.030635360950129933	0.12149644670027325	False	-0.1143048128342246	0.5265	0.9179794392523364	33	-0.1143048128342246	0.5265	0.9179794392523364	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.037826994816178586	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRDM16	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:63976	PRDM16	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRDM2	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7799	PRDM2	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRDM6	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:93166	PRDM6	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRDM7	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:11105	NA	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRDM9	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.029747845928881547	-0.5179295764797495	0.4008527729545959	0.887	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:56979	PRDM9	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	1038466216	6.938893903907228e-18	33	0	-0.1781417843311622	0.11786747863683984	0.14839393840228066	True	0.03710203071364427	0.8407	0.9691861351819758	33	0.03710203071364427	0.8407	0.9691861351819758	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.06684987664252581	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT1	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.16129039822672114	-0.20124448068036555	0.5356810990233941	0.3995	0.9741244755244756	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3276	PRMT1	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	3734741529	2.7755575615628914e-17	33	0	0.0659929017149602	0.2668905161747552	0.10560011794803403	False	0.16510695187165775	0.3556	0.8591753623188406	33	0.16510695187165775	0.3556	0.8591753623188406	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.0038165536449366044	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT2	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.2426589376386979	-0.5994577171066809	0.18078575405114772	0.2035	0.9741244755244756	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:3275	PRMT2	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	3843073285	0.0	33	0	-0.33645213048572975	-0.18442648721833926	0.09379319284703186	False	-0.11697860962566844	0.5187	0.9179794392523364	33	-0.11697860962566844	0.5187	0.9179794392523364	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.12568032801302945	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT3	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.0040733926865716575	-0.36392920960693864	0.41491152490386535	0.9832	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10196	PRMT3	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	528419191	9.974659986866641e-17	33	0	-0.1208213101185001	0.1058618672385637	0.12489470280507176	True	0.18081550802139038	0.314	0.8440062992125984	33	0.18081550802139038	0.314	0.8440062992125984	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.1767421153348187	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT5	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.10223859688401404	-0.461428579285698	0.2983877084324948	0.5987	0.9871990099009901	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10419	PRMT5	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	3877860411	8.326672684688674e-17	33	0	-0.19505551581774389	-0.006909897937874371	0.09532869894613967	False	0.03308823529411765	0.8543	0.9691861351819758	33	0.03308823529411765	0.8543	0.9691861351819758	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.13532683217813168	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT6	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.08834930386426937	-0.4525335184638831	0.30853464583174683	0.6621	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55170	PRMT6	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	1852603963	6.938893903907228e-17	33	0	-0.1649826907916553	0.019797288885619796	0.10814659274988916	True	0.07419786096256685	0.6813	0.9386414634146342	33	0.07419786096256685	0.6813	0.9386414634146342	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.16254716482683623	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT7	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.21120769735777115	-0.19036573976874277	0.5711133488996694	0.2756	0.9741244755244756	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:54496	PRMT7	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	1554239272	5.551115123125783e-17	33	0	0.1419639405068843	0.2961861240180977	0.08497842666032654	False	0.40040106951871657	0.0225	0.6877548387096774	33	0.40040106951871657	0.0225	0.6877548387096774	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.18919337216094542	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT8	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.07507507110841173	-0.3720916249075184	0.44501252016333975	0.7058	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:56341	PRMT8	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	3559702749	1.3877787807814457e-17	33	0	-0.0513819611962437	0.1559674134475715	0.12645703230465544	True	0.07292802283190714	0.6838	0.9386414634146342	33	0.07292802283190714	0.6838	0.9386414634146342	33	IDENTICAL_INPUT_PRIMARY_REUSED	0.0021470482765045956	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	PRMT9	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.015286737312052321	-0.3578865068635832	0.363632020163779	0.9415	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:90826	PRMT9	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	2935660151	2.949029909160572e-17	33	0	-0.06102428215494533	0.06556501363097128	0.0808517509430236	True	0.05716195968193742	0.7533	0.9481691119691119	33	0.05716195968193742	0.7533	0.9481691119691119	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.07244869699398974	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	RNMT	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:8731	RNMT	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETD1A	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9739	SETD1A	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETD1B	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23067	SETD1B	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETD2	GEO_annotated_independent_individual	33	NA	partial_rank_rho	0.023847912632313402	-0.3775382758862363	0.46738347161381655	0.9046	0.9995999999999999	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:29072	SETD2	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	273635498	1.0408340855860843e-17	33	0	-0.06640246914178938	0.11155133806987129	0.09025038177410277	True	0.02540106951871658	0.8872	0.9738289562289562	33	0.02540106951871658	0.8872	0.9738289562289562	33	IDENTICAL_INPUT_PRIMARY_REUSED	-0.0015531568864031765	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETD7	GEO_annotated_independent_individual	33	NA	partial_rank_rho	-0.10562078860626645	-0.5229149690661907	0.35190262831324315	0.5928	0.9871990099009901	COAD_covariates_v1_M2	652	DONE	APPROXIMATE_FREEDMAN_LANE	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:80854	SETD7	1.58687135491014	9.78479129514819e-08	674	M2	6	6	26	8	0	4000	0	3210402301	DONE	9999	2437685467	2.7755575615628914e-17	33	0	-0.2245013148619845	0.00015659502745805809	0.11888052625571804	True	-0.11096256684491979	0.5421	0.9179794392523364	33	-0.11096256684491979	0.5421	0.9179794392523364	33	IDENTICAL_INPUT_PRIMARY_REUSED	0.0053417782386533386	0.0
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETDB1	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:9869	SETDB1	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETDB2	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:83852	SETDB2	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETDB2-PHF11	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:107303344	NA	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COAD	COAD	04_ROBUSTNESS	20260919T142500Z_covariates_v1	COAD_covariates_v1	M2	KEGG:C00019	S-adenosylmethionine (SAM)	SETMAR	GEO_annotated_independent_individual	NA	NA	partial_rank_rho	NA	NA	NA	NA	NA	NOT_IN_CURRENT_FAMILY	NA	NEEDS_REVIEW	OUTSIDE_LOCKED_FAMILY	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:6419	SETMAR	1.58687135491014	9.78479129514819e-08	NA	M2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
